User_ID,Duration,Heart_Rate,Body_Temp
4,1,105,40.8
3,29,73,40.6
1,21,85,38.9
2,17,81,39.9
5,35,107,38.9
2,16,94,40
1,21,91,39.4
3,5,114,41
4,14,90,38.8
1,8,94,38.2
3,34,102,40.9
3,28,114,38.9
5,17,83,39.9
2,20,93,39.7
1,31,93,39.9
5,27,113,38.3
2,23,91,38.6
5,17,113,40
2,14,102,38.8
2,41,96,39.8
2,2,76,40.4
4,34,86,39.1
5,29,101,40.4
2,20,99,39.2
2,18,87,38.1
5,5,118,38.3
3,38,119,38.4
4,9,118,38.9
3,34,100,39.2
5,11,113,39.6
2,32,120,40.9
3,11,118,38.6
4,17,97,38.1
4,33,92,40.3
1,8,92,40.6
3,39,100,39.8
5,35,106,39.1
3,20,95,38.6
4,29,81,39.5
4,27,92,38.2
3,41,84,38.8
2,11,76,39.7
4,1,113,40.2
4,40,88,39.8
3,14,97,38.6
3,23,117,39.8
5,36,89,39.6
3,29,98,40.2
3,35,114,38.8
4,11,116,39.7
1,32,96,38.2
3,20,100,40.2
4,34,74,38
4,38,82,40.4
1,38,108,40
1,21,79,39.7
2,31,93,40
3,13,98,39
5,20,92,39.4
3,41,98,41
4,8,76,39.1
1,32,96,39.5
5,29,102,39.1
4,42,111,38.8
4,3,113,39.2
2,31,77,38.2
5,2,93,40.1
4,16,111,39.1
4,9,87,40.5
4,13,115,38.3
4,33,118,38.2
4,34,76,39.9
2,39,80,40.9
2,28,106,40.1
2,2,106,40.5
3,26,76,38.2
1,3,120,38.6
4,2,94,38.3
5,1,98,38.2
3,33,93,38.4
1,32,107,39.8
2,9,113,39.4
5,1,105,38.5
5,26,75,40.4
3,23,99,38.1
3,20,119,39.3
3,29,105,39.7
4,37,114,38.2
2,30,96,40
1,19,120,39.5
2,6,119,38.6
1,2,79,38.5
3,31,116,40.6
4,20,119,38.4
5,32,111,39.8
3,33,85,38.8
2,12,79,38.1
5,23,117,40.5
4,7,120,39.8
4,31,103,39.2
4,26,97,40.8
2,28,114,39.5
2,23,81,40.4
5,24,84,39.3
1,1,81,38.4
5,11,87,39.6
2,2,108,38.3
1,16,113,40.9
2,28,100,38.7
3,6,82,39.4
2,3,111,41
4,4,80,38.7
1,39,114,40.2
3,26,98,38.2
4,2,88,39.3
1,28,87,38.5
1,20,116,38
4,15,103,40.6
4,31,80,38.9
5,13,75,39.8
2,45,83,40.5
3,42,103,39.4
4,6,100,38.8
1,38,83,39
2,5,81,40.4
5,24,109,39.9
4,13,104,40.5
5,13,108,40
4,21,76,40.8
4,7,84,39.5
4,38,90,38.3
4,13,83,40.1
2,42,85,38.3
3,7,109,38.3
2,12,84,38.3
5,33,84,39.7
3,40,111,40.7
1,44,116,38.7
4,11,74,39
4,33,98,39.2
2,24,102,39
3,17,109,39.9
3,19,109,39.7
1,6,97,39.2
3,17,120,39.4
2,20,93,39
4,36,99,41
4,13,78,40
2,15,107,38.2
5,12,88,38.3
1,35,114,38.6
5,42,115,40.1
5,36,99,38.9
4,16,80,38.8
2,43,75,38
3,18,80,40.2
1,5,98,38.6
1,18,98,38.3
5,38,76,38.7
1,35,74,40.9
5,29,106,38.8
1,5,75,38.3
3,36,83,38.3
3,8,102,38.1
2,20,97,40.7
3,26,104,40.3
1,22,112,39.2
1,44,107,40.3
5,37,81,39.3
3,45,117,39.6
2,33,81,39.5
5,39,113,38.7
5,2,83,39.3
1,20,90,40.3
3,24,106,38.2
3,5,93,40
5,44,78,40.1
4,26,108,38.7
2,41,95,39.6
1,12,92,38.2
1,10,110,39.6
2,35,99,38.9
1,14,74,38.4
4,30,105,38.6
4,12,98,38.1
1,19,97,38.7
2,22,74,38
2,42,104,40.6
2,23,117,38.8
1,18,97,39.5
4,35,74,39.2
5,15,92,38.7
5,34,98,38.9
5,17,82,39.1
1,31,98,38.7
5,9,84,38.5
4,22,98,39.4
5,14,94,40.1
5,42,74,38.7
3,19,111,40.1
1,6,115,40.8
3,19,86,40.6
1,16,104,40.7
5,21,89,39.3
5,23,85,40.8
4,31,108,40
5,3,119,38.7
4,30,119,39
2,29,82,40.6
3,34,104,41
4,4,99,39.5
2,44,99,40.8
4,11,82,38.3
3,42,113,38.9
2,29,92,40.4
3,34,78,40.8
5,21,104,39.3
3,2,93,38.8
1,31,78,40.9
4,29,75,41
5,12,74,39.8
2,21,112,38.7
3,8,93,39.4
2,42,85,40.4
4,4,86,39.9
3,35,120,40.2
5,16,80,38.6
3,30,114,38.5
1,17,93,39.4
5,35,94,38.7
5,15,91,38.3
2,42,95,39.3
5,8,77,38.1
1,18,119,39.8
4,34,94,39
1,40,78,39.4
4,27,109,39.8
5,2,119,40.7
1,21,95,38.8
1,17,102,39
1,14,94,39.1
3,4,95,40.1
4,7,95,38.5
3,17,78,38.4
5,31,106,38.5
2,13,90,39.8
2,26,77,39.9
3,31,100,38.3
2,7,115,39.3
1,15,103,39
3,42,118,39.2
4,9,98,40.8
5,22,93,38.6
1,33,88,39
1,41,97,40.7
4,41,109,40.7
1,21,102,39.8
3,32,84,38.7
3,2,92,39.9
4,41,96,38.8
3,13,80,38.9
2,30,104,39.3
2,1,94,39.6
3,21,120,40.6
5,2,101,38.8
2,28,113,39.6
4,34,103,38.1
3,16,78,40.7
1,38,74,39.5
3,44,99,39.3
3,20,80,38.2
2,17,105,40.5
1,43,73,40.7
1,38,101,40.6
3,28,77,40.6
1,9,101,40.3
4,22,106,38.3
2,12,102,39.5
5,7,89,40.5
4,3,118,39
5,38,81,39.5
1,2,102,39.7
5,42,97,40.6
2,44,103,40.5
2,31,93,39.4
1,24,100,40.2
5,36,119,38.4
4,2,97,40.1
3,11,98,38.9
5,23,96,40.7
1,2,94,39.2
1,17,93,39.5
1,42,107,39.7
2,21,97,39
1,37,75,40.5
5,42,99,38.2
1,38,114,40.7
4,3,88,40.2
2,9,119,39.1
1,37,116,40
4,26,107,40.3
4,44,91,38.9
4,14,85,38.3
1,6,96,38.9
2,14,102,38.7
3,16,84,39.6
4,42,87,39.6
1,4,76,38.2
5,31,75,38.6
4,1,115,39.8
4,21,84,40.7
1,34,106,39.7
4,37,107,38.8
2,17,84,39.1
4,28,120,40.2
2,18,76,38.6
1,17,82,40.2
3,16,73,38.3
2,42,113,40
2,10,114,38.8
5,9,86,39.3
2,34,92,39.8
1,30,76,40.6
5,36,79,39.3
2,9,112,38.2
2,37,115,39.6
2,8,98,39.1
4,16,80,39.1
4,43,107,39.8
2,29,79,40
3,9,115,38.6
3,15,81,39.9
4,29,81,39.5
3,30,86,38.5
4,14,106,39.5
2,10,116,40.5
4,44,111,38.8
5,8,117,40.3
2,36,112,38.8
1,32,119,40.8
5,44,92,38.1
2,20,75,39.7
3,33,117,38.4
1,13,112,40.3
2,23,76,39.7
3,6,79,39.9
2,32,87,38.5
1,30,91,40.8
3,35,84,38.1
2,11,111,39.9
2,21,113,39
5,18,101,38.8
2,17,74,40.5
4,39,78,39.2
3,43,81,38.2
4,2,93,38.2
2,35,101,38.6
3,36,97,40.8
5,43,101,39.2
3,25,81,40.1
4,43,92,40.6
3,29,119,40.1
2,32,101,39.9
4,42,108,38.2
5,21,73,39.8
4,33,106,39.9
1,40,95,38.7
2,7,85,39.4
1,8,77,39.5
5,12,109,40.5
3,12,79,40
1,24,113,38.6
3,11,75,40.7
4,3,112,38.9
4,40,77,39.4
3,34,110,38.6
2,5,89,39.5
3,37,77,40.5
5,2,107,39.3
4,10,78,38.6
2,28,77,39.5
4,18,98,39.6
1,42,96,39.2
4,25,106,40.1
1,40,111,38.8
3,1,90,39.8
4,43,118,38.1
5,12,89,39
4,15,83,38.3
4,27,76,40.8
2,42,87,39.3
1,24,90,39
4,36,112,39.4
3,6,101,38.2
1,28,120,40.4
5,45,110,40.3
5,12,109,40.4
3,31,108,39.8
5,1,79,39.7
3,5,111,40.2
1,14,79,39.5
3,40,120,40.4
4,31,95,38.1
5,7,111,39.5
2,21,73,38.6
2,13,112,39.4
1,7,110,39.8
1,5,100,39.7
5,14,112,40.6
4,11,111,40.4
3,22,100,40.9
5,30,79,39.9
4,34,108,40.4
4,44,92,39.9
1,1,102,38.6
4,14,91,41
2,2,101,38.8
5,37,118,38.7
4,35,95,39.6
3,33,90,40.4
3,26,106,40.6
2,2,100,40.5
2,44,106,39.2
3,20,93,39.4
1,41,99,38.6
2,26,117,40.9
2,20,77,40.5
3,2,104,38.9
4,41,87,38.4
1,27,120,38.9
4,40,120,38.4
3,13,103,40.2
4,43,85,39.7
1,36,74,39.4
2,44,106,39.7
5,42,78,40.3
4,19,109,39.6
1,1,81,40.9
3,7,87,38.6
4,10,98,38.2
2,4,120,39
5,25,112,38.9
2,26,90,38.7
2,39,115,39.1
1,18,97,40.7
2,23,109,38.4
3,12,94,39.6
2,13,96,39
3,29,111,39.2
2,27,117,38.2
5,30,94,38.8
4,34,77,39.6
4,38,99,38.8
1,30,115,38.3
2,7,86,40.4
1,9,117,40.8
5,10,112,39.2
4,21,120,40.7
3,33,100,39
2,35,106,40.6
4,22,104,39.8
5,27,95,40.3
2,41,117,40.7
3,36,116,39.3
1,44,100,38.1
5,43,85,40.1
5,28,112,40.3
4,37,103,40.4
4,28,91,38.6
4,2,78,39.5
5,9,86,40.7
4,39,83,40.2
5,4,108,38.6
4,12,120,40
3,43,99,40.4
4,26,88,38.8
2,45,98,38.4
4,26,89,39.2
3,28,111,38.6
2,24,104,40.2
5,35,112,40.3
1,39,114,39.8
2,21,75,40
5,20,96,40.2
1,7,96,39.6
2,4,88,39.5
4,43,120,38.4
1,8,116,40.1
2,37,104,40.7
2,18,76,38.6
3,14,107,39.6
4,26,91,40.5
5,4,103,40.6
5,31,81,38.9
1,3,83,38.3
4,7,91,40.8
2,3,117,39.2
2,1,106,40.1
4,25,94,39.4
2,21,110,41
5,18,75,39.1
4,18,92,38.5
2,33,82,38.6
5,43,76,38.2
3,10,108,39.6
5,15,111,38.3
5,33,113,40.7
2,9,120,40
3,26,94,40.5
5,14,105,39.4
2,37,107,38.5
2,42,85,40.1
3,26,114,38.5
1,11,109,39.1
3,22,79,40.9
5,18,112,40.3
4,6,84,40.9
2,30,78,39.5
5,15,102,40.2
3,16,80,39
5,33,74,38.9
1,36,85,39.6
1,4,101,39.6
2,43,104,40.7
5,45,119,39.3
4,19,117,40
3,39,105,40.8
4,5,95,40.4
1,42,95,40.2
4,22,108,39.6
2,21,110,41
1,31,90,40
4,32,105,40.9
3,39,115,38.6
1,29,89,40.6
1,41,118,38.4
4,31,99,40.2
3,21,117,38.4
2,31,94,40.5
3,8,89,39.8
5,12,110,39.8
1,30,95,40
4,27,103,40.4
1,22,102,38.7
2,2,104,38.5
5,37,109,40.4
1,13,114,39.5
4,16,109,40.3
1,6,73,40.1
5,43,108,39.5
3,39,92,39.6
3,34,81,40.9
5,29,73,40.8
1,23,76,40.3
2,41,108,39
3,14,93,39.8
2,15,111,40.8
1,4,97,40.6
3,36,93,39.2
3,21,80,41
2,35,118,39.7
5,42,83,38.7
4,11,76,40.9
3,7,102,39.1
2,12,115,40
5,44,120,40.9
2,15,119,40.6
1,28,75,39.9
1,16,102,40.5
5,27,113,40.2
1,4,79,39.4
2,17,87,39.8
3,2,120,40.1
2,21,104,40.4
3,41,102,41
4,11,114,39.4
3,6,96,38.5
5,14,80,38.3
5,4,80,39
3,44,104,39.4
5,17,73,38.2
1,9,79,38.6
2,20,120,40
3,9,109,39.8
4,16,74,39.1
1,12,116,39.1
5,4,75,38.4
5,45,111,38.8
5,40,109,40.2
1,30,120,38.1
4,21,95,39.2
2,5,90,39.6
2,11,90,38.8
5,28,85,38.6
2,42,108,38.5
5,22,107,40
4,30,97,38.7
3,25,102,38.9
1,5,102,39.3
2,45,97,40.1
2,9,91,39.4
4,28,79,40
1,41,75,40.9
5,16,89,39.7
2,33,118,39.7
5,24,86,38.5
4,28,109,39.3
1,23,104,40.3
2,13,95,39.7
1,24,104,39.6
2,3,78,40.9
3,26,119,39.6
5,43,95,41
2,43,92,40.8
3,44,77,38.8
3,10,93,40.8
3,13,118,39.3
3,20,84,39.4
5,15,82,40.7
3,17,109,40.6
5,37,75,40.4
4,7,99,40
3,24,85,39.7
5,35,102,40.2
4,27,105,38.2
5,39,94,39.5
5,42,101,40.7
5,8,83,40.9
3,4,111,39.5
3,9,117,40.9
3,34,102,40.7
4,38,78,38.3
5,10,102,38.3
5,29,77,39.1
1,23,103,40.5
5,42,74,38.4
5,9,117,39.3
2,30,91,39.1
2,14,78,39
2,23,88,38.7
1,29,93,39.8
3,15,105,40
4,8,74,40.7
1,5,91,40.7
1,44,90,40.3
1,22,105,39.6
4,7,73,39.4
5,16,92,39.1
3,43,85,38.3
2,30,75,39.6
3,26,87,39.1
1,16,108,40.9
2,27,80,40.1
4,17,104,40.4
2,32,77,39.5
2,34,92,39.8
3,36,93,40.8
2,32,89,40
1,29,86,40.4
4,33,83,38.3
5,29,88,39.1
1,3,95,38.1
1,39,83,38.4
1,14,103,39.9
5,9,99,38.2
1,17,86,38.9
3,38,104,39.9
4,1,88,40.2
3,40,103,38.6
5,31,92,39.6
5,30,102,39.1
2,45,91,39.8
2,17,108,38.2
2,24,80,39.9
4,7,76,38.9
5,24,104,39.6
5,10,81,40.2
2,15,73,38.3
3,20,75,39.3
4,27,80,40.6
4,25,107,40.1
2,31,99,40.8
3,22,96,40.7
1,10,84,38.1
4,4,100,38.2
4,8,98,39.4
1,29,111,39.2
4,10,115,39.6
5,30,76,40.4
4,2,114,38.4
5,31,103,39.7
2,23,81,40.2
3,12,116,38
4,17,105,39.4
5,8,83,40.4
1,22,104,40.7
3,11,99,39.5
5,3,87,39.7
3,17,119,38.2
4,35,110,40.1
1,14,116,40.3
4,10,93,38.8
2,14,86,39.3
3,39,113,38.8
5,21,91,39.2
5,45,88,38.7
3,17,110,38.7
5,6,112,39.9
2,32,111,40.6
4,20,78,40.7
3,13,101,39.8
5,26,119,40.9
5,6,96,40.9
5,37,98,39.5
1,25,85,38.4
3,14,84,38.3
2,29,87,39.8
4,22,102,39.5
1,4,106,40
5,13,91,39.1
1,25,97,38.1
1,25,78,38.7
1,33,73,38.5
5,8,77,40.4
4,27,108,40.3
4,35,116,39.7
3,29,105,38.9
3,11,109,40.7
4,36,94,40.6
3,33,88,39.7
4,30,109,39.8
2,4,112,40.5
4,45,117,38.4
5,13,86,39.9
3,9,94,38.6
3,23,116,38.4
4,40,98,38.6
2,30,79,40.7
3,3,111,40.4
2,42,84,39.5
5,44,90,38.6
4,3,107,39.5
5,40,93,38.9
5,18,88,40.6
1,33,91,41
1,44,105,39.3
2,40,101,38.9
3,40,88,39.4
3,22,104,38.1
5,33,100,39.4
4,44,102,40.7
2,6,85,38.3
5,42,88,39.9
2,28,87,40.5
5,1,103,40.1
3,39,74,38.6
5,10,90,40.7
1,37,90,40.8
1,43,84,39.6
3,32,118,38.8
5,29,74,38.6
1,40,112,40.3
5,25,96,40.9
3,4,94,40
4,40,111,40.5
4,42,116,40.1
4,30,116,40.9
2,27,80,38.4
3,29,117,40.9
5,15,84,40.1
4,22,118,38.9
1,44,99,38
2,25,78,39.8
2,14,90,38.1
5,8,108,39.3
5,37,91,38.3
4,18,97,39.4
5,27,108,39.1
5,21,78,40.2
1,38,83,39.1
3,3,89,38.6
2,24,103,40.8
5,31,86,40.3
1,32,115,39
4,39,104,38.8
3,19,109,40.1
4,44,92,38.4
1,5,114,38.2
3,44,87,38.4
4,44,79,38.4
2,28,82,40.1
2,16,100,38.7
4,35,117,40.9
2,39,104,39.6
1,25,118,40.2
2,3,113,39.3
3,29,76,38.3
2,5,96,38.9
3,12,114,40.3
5,6,109,39.9
2,5,81,39.5
4,27,81,40.5
1,21,120,39
2,41,109,39.9
4,26,81,38.6
5,34,119,38.4
3,41,119,40.6
4,24,78,40.6
2,20,110,40.7
1,5,115,38.7
3,37,115,39.1
1,5,77,40.6
2,17,105,39.5
1,19,120,40.9
3,21,99,41
5,20,76,40.8
3,7,81,38.1
4,19,82,40
2,21,78,40.2
4,19,87,39.3
3,8,91,39.3
4,2,91,40.9
3,25,119,39
1,39,109,40.9
3,43,92,40.4
4,22,117,39.2
1,14,112,40.7
3,41,100,40.7
4,15,96,38.5
4,29,78,39.6
1,2,117,40.6
2,25,115,39.7
5,14,86,39.5
2,18,101,38.3
1,30,110,38.5
5,11,98,40.4
5,6,80,39.7
2,39,112,39.7
5,38,112,39.8
4,29,73,38.8
2,32,116,39.2
2,13,85,40
5,19,81,39.4
3,29,99,40.3
4,22,76,38.4
4,1,80,38.3
5,4,112,39.7
1,21,98,38
5,3,92,38.4
5,32,84,38.8
4,31,78,38.5
1,16,97,39
5,9,79,38.7
5,15,100,40.2
5,44,101,39
1,33,119,39
4,40,95,38.9
3,43,80,39.8
2,37,91,39.1
2,6,83,40.4
5,43,120,40.4
2,14,74,40.3
3,21,104,40.8
1,11,96,40.2
5,4,99,39.7
1,5,90,38
2,1,109,38.2
2,19,101,39.2
3,42,80,38.9
4,30,90,40.7
3,45,110,39.7
3,27,90,39.7
4,43,96,40.5
3,31,109,38.6
2,22,94,39
5,25,74,39.2
4,28,111,40.9
1,34,85,39.6
3,10,105,38.5
5,15,101,40.7
5,37,115,40
3,7,96,40.8
1,43,103,40.7
4,44,78,40.4
5,44,82,39.3
3,15,81,38.7
3,25,109,40.7
2,36,90,40.5
2,22,77,40.8
5,5,99,39.1
5,25,103,38.7
5,41,88,39
3,29,112,39.2
3,18,110,39.3
3,26,73,38.7
1,29,119,38.7
3,37,93,38.5
2,38,88,38.2
2,37,117,38.1
3,6,115,40.1
1,23,96,38.3
3,1,78,40
1,16,109,38.7
5,14,74,38
1,27,118,38.9
5,5,93,40.1
2,6,81,38.4
4,37,97,40.2
3,38,96,40.6
5,39,78,38.4
5,23,98,40.8
2,18,107,38.3
5,15,85,38.1
3,40,98,39.4
3,43,76,40.1
5,39,118,39.5
3,35,80,39.1
3,40,80,38.1
1,4,107,40.4
2,40,105,39.9
4,45,81,40.5
4,12,83,40.9
3,20,112,40.8
1,41,94,38.6
5,45,81,40.5
1,26,87,40.9
3,13,94,38.8
3,34,86,39.7
3,12,86,39.7
3,18,81,40.2
3,39,78,39.2
4,2,100,40.3
2,7,120,39.9
5,42,103,38.8
5,39,105,39.7
3,9,120,40.8
4,22,82,40.2
1,40,86,39.2
4,3,97,40.8
5,17,86,40.6
1,34,113,40.3
5,15,97,39.7
3,22,90,39.6
2,11,99,38.3
4,40,100,39.5
3,13,93,40.6
1,28,104,38.8
3,24,113,38.4
1,14,106,38.6
1,11,78,38.8
5,28,100,38.9
1,6,79,40.1
2,39,77,40.1
4,18,119,39.2
1,40,109,40.5
5,31,100,40
5,29,109,40.7
1,30,111,38.3
2,11,105,40.9
4,31,90,38.7
5,14,118,40.2
4,24,112,40.1
4,17,82,39.1
5,30,98,39.6
4,40,93,40.6
1,31,96,39.7
5,1,106,38.3
1,9,114,40.1
2,15,83,39.8
1,31,118,39.5
1,42,74,40.7
1,10,112,39.2
4,45,82,38.8
1,12,107,40.7
2,4,79,38.5
5,29,112,39.6
3,25,110,38.3
1,3,78,38.4
5,20,94,38.3
4,34,87,38.1
4,28,89,38.6
3,23,106,39.9
1,26,108,39.4
3,40,109,38.6
5,20,84,38.6
5,45,94,39.9
2,21,87,40
2,14,89,38.9
5,32,109,38.1
4,17,77,38
2,23,99,39.4
3,3,93,40.4
1,16,104,40.9
1,9,102,39.4
5,44,86,40.2
2,2,106,40.3
5,14,75,38.3
3,27,77,38.3
5,5,96,40.4
4,25,81,40.4
1,20,112,39.3
2,8,95,40.3
2,2,91,38.2
5,15,113,40.1
2,30,92,40.3
3,5,120,38.2
4,4,101,39.8
4,37,81,40.3
2,39,89,39.3
1,2,100,38.8
2,34,109,39.1
2,40,109,40.6
3,32,107,38.3
5,13,77,38.8
1,25,91,40.9
1,35,118,39.8
5,31,110,40
4,16,91,40.8
4,10,95,40.6
3,45,116,39.6
1,23,107,40.8
4,4,108,38.8
3,44,120,39
2,24,118,38.5
3,36,87,38.7
3,40,96,39.2
4,35,96,40.7
2,23,116,38.6
3,3,92,38.9
4,28,102,39
4,22,118,38.3
4,9,112,38.9
1,24,115,39.5
4,22,110,39.6
5,19,100,40.8
4,32,106,38.6
4,9,81,38.2
1,41,81,39.8
3,29,89,39.2
3,14,111,40.7
4,17,88,40.2
3,36,87,39.1
3,19,84,40.6
5,32,113,40.1
1,13,80,40.8
5,33,95,40.9
3,3,101,40.7
1,20,95,39.8
3,28,86,40.4
2,41,98,38.8
4,13,73,39.2
5,21,102,40
5,26,74,39.8
4,5,103,40.2
4,36,117,38
1,19,99,39.7
4,39,103,38.3
4,10,109,38.5
2,12,80,40.4
5,12,88,40.7
5,43,87,40.5
3,45,75,38
3,25,73,38.9
3,18,91,38.5
3,6,117,39
5,24,104,39.9
1,14,100,39.8
5,3,119,40.4
4,39,105,39.9
5,21,120,38.6
3,35,89,38.2
5,25,78,39.7
5,31,82,38.9
2,22,97,40.7
2,43,82,40.8
1,14,107,39.6
4,21,104,39.4
5,40,82,39.4
5,11,84,39.2
4,22,119,39.2
2,24,107,38.3
3,45,75,40.1
2,29,92,39.7
3,6,92,40.3
1,24,87,38.5
5,31,74,40.2
5,2,79,40.3
2,41,98,38.9
1,22,105,38.9
5,24,115,40.7
3,13,120,38
1,37,108,40.4
4,34,97,39.6
1,25,93,39.8
5,10,110,39
4,25,112,38.9
5,41,93,40.3
3,34,108,39.7
5,36,96,40.3
1,28,119,40.4
2,21,91,39.2
2,2,82,38.1
4,8,98,40.2
2,11,110,40.8
4,30,111,40.4
3,4,102,38.8
4,30,74,38.4
3,38,96,39.4
3,24,79,39.5
3,35,119,39.7
3,6,110,40.9
4,13,83,39.7
2,37,102,40.9
3,29,74,40.9
5,17,88,39.8
3,17,79,39.4
4,27,100,39.8
3,32,74,39.6
4,23,90,39.6
2,35,89,38.3
5,9,118,39.6
1,29,96,38.3
4,22,112,38.7
5,10,98,40.4
4,2,118,38.7
3,12,95,40.2
1,41,115,39.6
3,12,100,40.9
1,44,108,39.7
5,5,100,39.4
3,3,108,40.1
1,34,102,39.4
5,11,74,40.5
5,8,97,38.1
1,17,118,40.7
3,30,109,40.3
4,28,92,40.3
5,22,76,39.6
1,45,92,39.5
1,28,76,38.2
3,22,105,38.1
4,9,76,39.4
4,42,95,40.2
4,35,80,39.7
5,42,74,40.2
1,8,98,38.1
2,11,108,39.7
4,9,95,40.1
1,20,103,38.8
3,4,109,38.6
5,14,111,39.3
2,17,97,40.9
5,14,97,40.5
2,22,81,38.4
2,34,83,40.6
2,16,99,41
2,32,119,40.6
1,22,85,38.1
3,23,120,40.5
5,10,96,40.3
3,15,112,40.1
3,15,84,39.6
1,37,104,38
1,3,93,39.9
2,19,85,39.9
5,37,88,39
2,39,114,40.6
5,18,114,39.7
4,27,92,40.1
5,15,85,38.7
2,33,95,40.8
3,39,94,40.9
2,43,101,40.6
5,41,111,39.1
3,32,118,40.6
4,39,82,40.5
2,37,116,40.7
3,15,107,40.9
5,12,103,38.7
4,21,81,41
1,19,94,40.2
5,44,113,39.5
2,44,108,38.3
5,12,107,40.3
5,32,110,38.9
1,28,106,38.9
2,3,94,39.7
3,31,109,39.3
1,9,118,40.1
2,40,113,40.3
1,9,99,39.9
2,22,112,39
5,25,96,38.4
3,44,96,40.7
5,2,103,39.7
1,37,91,38.5
3,13,84,40.9
5,44,91,40.4
4,42,103,38.9
1,30,77,39.5
1,22,91,38.3
5,10,85,39.3
5,12,116,38.8
2,22,81,38.2
3,4,80,40.3
2,42,91,40.8
2,24,101,39.4
5,7,113,38.1
2,6,98,40.4
5,5,88,41
1,2,107,39.2
3,26,118,40.7
1,35,119,38.8
4,27,76,39.3
4,22,75,39.1
4,7,116,39.6
1,19,99,39.8
5,39,82,40.7
1,6,94,39.1
4,19,110,38.5
3,7,89,40.1
3,14,80,38.5
2,20,92,40.3
3,21,119,39.1
4,12,107,40.6
5,36,93,40.5
1,31,115,39.6
3,10,114,38.3
3,1,115,40.5
3,39,82,39.4
2,36,73,39
5,12,82,40.1
4,44,93,38.9
3,42,89,39.8
3,12,88,40.4
2,24,99,39.5
5,31,102,40.2
5,13,107,40.1
5,41,81,39.9
5,1,81,38.8
5,42,76,38.1
3,17,75,39.8
1,38,104,40.3
5,38,75,39.4
2,44,93,40
5,22,92,40
3,36,88,38.2
4,32,76,40.8
4,45,94,38.9
4,7,107,38.4
3,19,73,39.2
3,24,82,40.2
5,21,92,39.2
1,26,89,40.8
2,22,110,40.4
3,30,113,39.2
5,33,104,40.9
2,34,86,39.4
4,10,115,40.2
4,40,114,39.2
5,26,76,40.8
3,11,119,40.3
3,19,80,40
5,18,115,39.7
3,3,93,40.1
4,25,77,40.2
4,1,85,38.8
3,32,103,39.9
1,38,108,40.7
2,12,89,39.6
1,38,102,38.5
1,2,105,40.2
2,5,85,40.7
5,45,89,40.2
1,33,117,39.4
5,7,118,38.5
3,8,99,40.4
3,36,83,39.3
3,25,96,38.6
5,38,74,40.4
1,2,83,39.7
5,41,108,40.3
5,11,92,39
1,11,77,39.3
3,21,81,39
2,33,111,39.3
1,25,91,39.3
5,44,90,39.5
2,9,88,40.5
4,44,85,39
1,30,106,40.4
3,36,102,38.4
3,27,109,38.5
5,8,111,40.7
2,24,101,38.6
2,2,102,40.4
5,16,108,40.2
1,8,76,39
2,11,114,39.9
5,8,91,39.1
2,41,105,38.4
4,36,107,40.9
4,17,115,38.4
4,4,88,40.5
3,13,114,38.3
3,11,111,39.5
1,7,77,39.6
4,16,90,40.6
5,45,111,38.3
3,37,91,40.5
4,40,87,38.8
2,13,94,40.3
1,10,79,40.2
4,36,108,40.5
3,41,99,38.4
1,20,106,40.2
5,37,100,40.8
2,42,110,39.6
1,43,120,38.9
4,12,91,40.7
2,17,105,39.8
4,1,103,39.9
3,16,104,40
1,17,90,39.1
1,5,75,38.9
1,25,109,40.1
1,36,83,39.7
2,8,81,40
5,43,106,40
5,41,115,40.9
2,21,119,39.2
5,4,110,40
2,8,75,38.1
1,27,109,38.7
1,18,86,40.2
5,12,88,40.7
4,5,119,38.6
4,32,115,38.1
2,3,100,39.1
4,41,97,40.8
5,10,99,39.6
3,5,116,40.3
4,5,116,39
5,28,73,39.8
3,15,77,40.7
2,3,97,40.9
2,17,109,39.3
3,22,102,40.2
2,37,102,40.3
4,15,77,38.1
4,4,114,40.3
4,44,107,40.9
3,15,89,40.7
4,43,96,40.4
2,25,114,40.2
4,29,113,38.6
2,44,96,38.1
2,40,90,38.9
3,3,99,38.2
3,1,115,38.8
2,42,105,38.3
1,21,97,39.9
4,38,93,38.5
2,19,88,38
1,26,81,38.4
2,2,87,40.8
2,38,107,38.7
3,38,85,38.5
2,17,96,40.2
5,33,81,40.5
4,16,120,38.1
1,13,93,38.9
1,30,94,39.6
3,40,104,39.6
1,23,116,38.4
3,2,98,40.1
5,3,94,38.5
4,35,111,40.1
3,8,120,39.1
5,44,92,39
1,26,75,39.5
5,36,81,40
5,16,74,40.5
1,41,108,38.5
3,41,120,40.3
4,43,103,39.1
1,11,89,38.1
4,6,98,40.8
5,23,81,40.1
2,24,76,38.7
3,6,87,38.4
2,43,103,38.2
1,42,110,41
4,2,112,39
1,9,120,40.1
2,8,103,39.6
1,41,99,40.5
2,35,119,40.3
3,34,78,39.7
3,19,113,39.1
1,19,103,38.3
3,4,75,38.4
4,8,92,38.9
3,34,80,40.4
1,20,86,38.8
5,8,108,40.6
3,29,118,38.9
2,35,104,38.1
1,26,93,38.3
3,17,78,38.3
3,23,104,41
1,42,85,38.8
4,36,115,39.7
3,36,118,40.7
4,11,86,41
3,1,99,38
4,15,96,40.7
2,14,73,38.1
3,22,119,38.8
5,43,92,38.2
1,13,88,40.9
5,40,105,39.9
